NIDID,Dam_Name,Insp_Date,Submit_Date,River,City_02,County,State,Cong_Dist,Cong_Rep,Party,Owner_Type,Owner_Name,Year_Comp,Year_Mod,Private_Dam,NPDP_Hazard,Permit_Auth,Insp_Auth,Enfrc_Auth,Juris_Dam,NID_Height,NID_Storage,Dam_Length,Max_Discharge,Drain_Area,Dam_Designer,EAP,Insp_Freq,St_Reg_Dam,St_Reg_Agncy,Volume,Fed_Fund,Fed_Design,Fed_Con,Fed_Reg,Fed_Insp,Srce_Agncy,Oth_StrucID,Num_Struc,Longitude,Latitude
VA06907,TWIN LAKES DAM,2011-03-18,2013-03-12,TR-OPEQUON CREEK,NONE,FREDERICK,VA,VA10,FRANK R. WOLF (R),R,PRIVATE,TWIN LAKES COMMUNITY ASSOCIATION,1972,,N,LOW,Y,Y,Y,Y,35,285,350,,1.2,UNKNOWN,Y,0,Y,DCR,,,,,,,VA,,0,-78.0866,39.1683
VA82401,UMBERGER NO 1,,2013-03-13,NONE,,,VA,VA09,H. MORGAN GRIFFITH (R),R,FEDERAL,USDA FS,1955,,N,LOW,N,N,N,N,60,28,378,,,,NR,0,N,,3175200,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,USDA FS,,0,-81.39,36.77
VA17303,UMBERGER NO. 1,,2013-03-12,,,SMYTH,VA,VA09,H. MORGAN GRIFFITH (R),R,NOT LISTED,USDA FOREST SERVICE,,2008,N,LOW,N,N,N,N,60,28,,,0.1,,NR,0,N,DCR,,,,,,,VA,,0,-81.3783,36.7683
MD00348,UMSTC LOWER DAM (CURIE DRIVE),2011-03-22,2013-02-04,TR-PATUXENT RIVER,WSSC PUMP STA,PRINCE GEORGES,MD,MD05,STENY H. HOYER (D),D,LOCAL GOVERNMENT,CITY OF BOWIE,2001,2001,N,,Y,Y,Y,Y,38,129,625,1700,0.3,CENTURY ENGINEERING,Y,3,Y,MD DAM SAFETY,,,,,,,MD,,0,-76.7083,38.9625
VA06917,UNIMIN FRESH WATER DAM,,2013-03-12,BACK CREEK,,FREDERICK,VA,VA10,FRANK R. WOLF (R),R,PRIVATE,UNIMIN CORPORATION,1960,,N,HIGH,Y,Y,Y,Y,46,100,600,,0.63,D'APPOLONIA,N,0,Y,DCR,,,,,,,VA,,0,-78.3383,39.2483
VA06918,UNIMIN TAILINGS DAM,,2013-03-12,BACK CREEK,,FREDERICK,VA,VA10,FRANK R. WOLF (R),R,PRIVATE,UNIMIN CORPORATION,1975,,N,HIGH,Y,Y,Y,Y,96,1700,1600,,2.05,D'APPOLONIA,N,0,Y,DCR,,,,,,,VA,,0,-78.3383,39.2433
VA04921,UPPER AYERS DAM,,2013-03-12,,,CUMBERLAND,VA,VA05,ROBERT HURT (R),R,PRIVATE,LINWARD AUSTIN AYERS,,,N,SIGNIFICANT,Y,Y,Y,Y,30,58,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78.3933,37.3266
VA04135,UPPER BEAVER POND DAM,,2013-03-12,TR-FALLING CREEK,FALLING CREEK FARMS,CHESTERFIELD,VA,VA07,ERIC CANTOR (R),R,PRIVATE,WALLACE H. LAPRADE,1967,,N,SIGNIFICANT,Y,Y,Y,Y,15,580,,,1.79,,Y,0,Y,DCR,,,,,,,VA,,0,-77.5666,37.4583
VA01503,UPPER SHERANDO SCS 27,,2013-03-13,N FORK BACK CREEK,WAYNESBORO,AUGUSTA,VA,VA06,BOB GOODLATTE (R),R,FEDERAL,USDA FS,1958,,N,HIGH,N,N,N,N,62,763,950,9200,3,USDA NRCS,Y,0,N,,74000,USDA FS;USDA NRCS,USDA NRCS,USDA NRCS,USDA FS,USDA FS,USDA FS,,0,-79.0183,37.915
VA14913,VAN METRE DAM,,2013-03-12,TR-WARWICK SWAMP,,PRINCE GEORGE,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,A. R. VAN METRE,1961,,N,,Y,Y,Y,Y,15,80,408,1103,,,NR,0,Y,DCR,6220,,USDA NRCS,,,,VA,,0,-77.2183,37.0983
VA00707,VAUGHANS DAM,,2013-03-12,BEAVER POND CREEK,RT. 153,AMELIA,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,H. D. VAUGHAN,1947,,N,,Y,Y,Y,Y,24,87,350,3429,,,NR,0,Y,DCR,15680,,USDA NRCS,,,,VA,,0,-77.9166,37.2916
VA06147,VOLGENAU DAM,2011-09-19,2013-03-12,TR-THUMB RUN,NONE,FAUQUIER,VA,VA05,ROBERT HURT (R),R,PRIVATE,ERNST VOLGENAU LLC,1998,,N,LOW,Y,Y,Y,Y,34.84,205,275,,0.57,"ZICHT ENGINEERING, LTD.",Y,0,Y,DCR,,,,,,,VA,,0,-77.9736,38.7861
VA14521,VRANIAN DAM,,2013-03-12,TRIB. JONES CREEK,,POWHATAN,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,GEORGE VRANIAN ESTATE,,,N,LOW,Y,Y,Y,Y,23,239,300,,,,NR,0,Y,DCR,,,,,,,VA,,0,-77.8633,37.563
VA08315,WADE DAM #1,,2013-03-12,CHALMERS CREEK,DAN RIVER,HALIFAX,VA,VA05,ROBERT HURT (R),R,PRIVATE,JOHN A. WADE,1950,,N,,Y,Y,Y,Y,17,54,488,460,,,NR,0,Y,DCR,12487,,USDA NRCS,,,,VA,,0,-79.06,36.6433
VA08316,WADE DAM #2,,2013-03-12,CHALMERS CREEK,DAN RIVER,HALIFAX,VA,VA05,ROBERT HURT (R),R,PRIVATE,JOHN WADE,1960,,N,,N,N,N,N,30,99,411,2023,,,NR,0,N,DCR,36082,,USDA NRCS,,,,VA,,0,-79.0566,36.6433
VA08317,WADE DAM #3,,2013-03-12,TR-CHALMERS CREEK,DAN RIVER,HALIFAX,VA,VA05,ROBERT HURT (R),R,PRIVATE,JOHN H. WADE,1963,,N,,Y,Y,Y,Y,18,92,591,868,,,NR,0,Y,DCR,13787,,USDA NRCS,,,,VA,,0,-79.0583,36.6483
DE00061,WAGAMONS POND DAM,2012-05-10,2013-02-04,BROADKILL RIVER,MILTON,SUSSEX,DE,DE00,JOHN C. CARNEY JR. (D),D,STATE,DELDOT; DNREC DFW,1815,,N,HIGH,Y,Y,Y,Y,17.39,260,890,5472,22.8,,Y,1,Y,DNREC,,,,,,,DE,,0,-75.3128,38.7773
VA18506,WALDEN KEENE DAM,,2013-03-12,,,TAZEWELL,VA,VA09,H. MORGAN GRIFFITH (R),R,NOT LISTED,WALDEN E. KEENE,,2008,N,SIGNIFICANT,Y,Y,Y,Y,24,19.19,,,1,,N,0,Y,DCR,,,,,,,VA,,0,-81.5666,37
VA17920,WALDEN TEN NO. 1,2011-09-14,2013-03-12,TR-RICHLAND RUN,,STAFFORD,VA,VA01,ROBERT J. WITTMAN (R),R,PRIVATE,WALDEN TEN PROPERTY OWNERS ASSOCIATION,1988,,N,,Y,Y,Y,Y,20,282,540,,0.43,,Y,0,Y,DCR,,,,,,,VA,,0,-77.5833,38.4
VA08544,WALDEN'S POND DAM,2009-09-11,2013-03-12,KERSEY CREEK,,HANOVER,VA,VA07,ERIC CANTOR (R),R,LOCAL GOVERNMENT,"HANOVER COUNTY, DEPT. OF PUBLIC WORKS",1976,,N,,Y,Y,Y,Y,15.19,196.4,220,,1.43,(GOLDER ASSOCIATES),Y,0,Y,DCR,,,,,,,VA,,0,-77.39,37.7016
VA09717,WALKER COLEMAN DAM,,2013-03-12,MARKET SWAMP CREEK,,KING AND QUEEN,VA,VA01,ROBERT J. WITTMAN (R),R,PRIVATE,KING & QUEEN LAND COMPANY,,,N,LOW,Y,Y,Y,Y,22,700,600,,,,N,0,Y,DCR,,,,,,,VA,,0,-76.9316,37.7416
VA83003,WALKER MILL DAM,2012-09-20,2013-02-28,"ROCKFISH RIVER,  JAMES RIVER",,NELSON,VA,VA05,ROBERT HURT (R),R,PRIVATE,HYDRO-NELSON LTD,1910,,N,LOW,N,N,N,N,32,64,150,3600,22,,NR,3,N,,,,,,FERC,FERC,FERC,,1,-78.6994,37.7875
VA12510,WALKER MILL DAM,,2013-03-12,ROCKFISH RIVER,SCHUYLER,NELSON,VA,VA05,ROBERT HURT (R),R,PRIVATE,ROCKFISH CORP.  -- JOHN POLLOCK,1904,,N,SIGNIFICANT,Y,Y,Y,Y,40,33,,,,ALBERENE SOAPSTONE QUARRY,NR,0,Y,DCR,,,,,,,VA,,0,-78.7,37.7866
VA14519,WALKERS DAM,,2013-03-12,,,POWHATAN,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,JAMES T. WALKER,,,N,LOW,Y,Y,Y,Y,40,400,600,,,,NR,0,Y,DCR,,,,,,,VA,,0,-77.81,37.5433
VA13512,WALKERS DAM,,2013-03-12,TR-HORSEPEN CREEK,,NOTTOWAY,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,M. BAGLEY WALKER,,,N,LOW,Y,Y,Y,Y,23,109,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78.0533,37.0366
VA09701,WALKERTON MILL DAM,,2013-03-12,WALKERTON BRANCH,WALKERTON,KING AND QUEEN,VA,VA01,ROBERT J. WITTMAN (R),R,PRIVATE,CARROLL L. WALKER,1870,,N,LOW,Y,Y,Y,Y,22,261,600,,,,NR,0,Y,DCR,,,,,,,VA,,0,-77.0216,37.7283
VA09518,WARBURTON POND DAM,,2013-03-12,TRIB. GORDON CREEK,,JAMES CITY,VA,VA01,ROBERT J. WITTMAN (R),R,NOT LISTED,"MERSHAN, BONIE AND LEE",,,N,LOW,Y,Y,Y,Y,14,230,400,,,,NR,0,Y,DCR,,,,,,,VA,,0,-76.8216,37.2883
VA09516,WAREHAMS POND,2010-02-24,2013-03-12,TROB. TO JAMES RIVER,,JAMES CITY,VA,VA01,ROBERT J. WITTMAN (R),R,PRIVATE,KINGSMILL CORPORATION,,,N,LOW,Y,Y,Y,Y,16,459,375,,0.7,,NR,0,Y,DCR,,,,,,,VA,,0,-76.6616,37.224
VA06148,WATERFORD FARM,,2013-03-12,BURNT MILL RUN,,FAUQUIER,VA,VA05,ROBERT HURT (R),R,PRIVATE,WATERFORD FARM,,,N,,Y,Y,Y,Y,20,80,450,,,,N,0,Y,DCR,,,,,,,VA,,0,-77.7766,38.9266
MD00227,WATERFRONT GREENS COMMUNITY POND,2011-04-26,2013-02-04,TR-DEEP CREEK LAKE,,GARRETT,MD,MD06,JOHN K. DELANEY (D),D,PRIVATE,UMBEL-GOODFELLOW LLC,1986,1986,N,LOW,Y,Y,Y,Y,30,40,530,35,0.1,USDA NRCS;ROGER THOMAS,NR,5,Y,MD DAM SAFETY,1,,USDA NRCS,,,,MD,,0,-79.2756,39.5125
VA14733,WATSON DAM,,2013-03-12,TR-SANDY RIVER,,PRINCE EDWARD,VA,VA05,ROBERT HURT (R),R,PRIVATE,E. A. WATSON,,,N,LOW,Y,Y,Y,Y,18,118,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78.3366,37.2966
VA14345,WATSON DAM,,2013-03-12,TR-HARPEN CREEK,,PITTSYLVANIA,VA,VA05,ROBERT HURT (R),R,PRIVATE,RHODERIC L. WATSON,,,N,LOW,N,N,N,N,18,54,,,,,NR,0,N,DCR,,,,,,,VA,,0,-79.505,36.915
VA19313,WEAVERS DAM,2003-01-14,2013-03-12,PIERCE CREEK,NOMINI,WESTMORELAND,VA,VA01,ROBERT J. WITTMAN (R),R,PRIVATE,F.F. CHANDLER ESTATE,1961,,N,,Y,Y,Y,Y,18,99,366,1049,,,NR,0,Y,DCR,9394,,USDA NRCS,,,,VA,,0,-76.7733,38.1
VA09520,WENGER DAM,,2013-03-12,TRIB. FRANCE SWAMP,RT. 168,JAMES CITY,VA,VA01,ROBERT J. WITTMAN (R),R,PRIVATE,"ELMWOOD CIVIC ASSOC., INC.",1955,,N,,Y,Y,Y,Y,19,233,400,956,,,NR,0,Y,DCR,7362,,USDA NRCS,,,,VA,,0,-76.77,37.3983
VA03506,WEST DAM,,2013-03-12,,,CARROLL,VA,VA09,H. MORGAN GRIFFITH (R),R,NOT LISTED,BERNARD BEATTY/SKYLAND GOLF CORP.,,2002,N,LOW,Y,Y,Y,Y,24,55,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-80.7316,36.6433
VA83452,WEST FORK SLURRY IMPOUNDMENT,2004-07-26,2013-03-05,,VANSANT,BUCHANAN,VA,VA09,H. MORGAN GRIFFITH (R),R,PRIVATE,JEWELL SMOKELESS COAL CORPORATION,,,N,HIGH,N,N,N,N,260,4984.96,,,,,Y,0,N,,,,,,DOL MSHA,DOL MSHA,DOL MSHA,,0,-82.0397,37.2619
VA08322,WEST TEMPLE DAM,,2013-03-12,TR-BIRCH CREEK,RT. 659,HALIFAX,VA,VA05,ROBERT HURT (R),R,PRIVATE,JANE E. EDMONDS,1965,,N,,N,N,N,N,25,76,300,2279,,,NR,0,N,DCR,14292,,USDA NRCS,,,,VA,,0,-79.095,36.6816
MD00010,WESTERN MARYLAND 4H CENTER,2012-10-10,2013-02-04,PLEASANT VALLEY RUN,PLEASANT VALLEY RECREATION C,GARRETT,MD,MD06,JOHN K. DELANEY (D),D,STATE,MD UNIV OF MD 4-H PROGRAM,1937,1937,N,LOW,Y,Y,Y,Y,22,270,598,1034,2.9,"USDA LAND UTILZ.DIV (WPA, CCC)",NR,5,Y,MD DAM SAFETY,,,,,,,MD,,0,-79.241,39.5658
MD00254,WESTLAKE VILLAGE LAKE 3,2006-12-06,2013-02-04,PINEY BRANCH,,CHARLES,MD,MD05,STENY H. HOYER (D),D,PRIVATE,ST CHARLES ASSOCIATES,1984,1984,N,LOW,Y,Y,Y,Y,11,121,476,2170,2.1,"WHITMAN, REQUARDT & ASSOC.",NR,5,Y,MD DAM SAFETY,,,,,,,MD,,0,-76.9281,38.6271
MD00268,WESTVACO DAM,2009-07-21,2013-02-04,POTOMAC RIVER,,ALLEGANY,MD,MD06,JOHN K. DELANEY (D),D,PRIVATE,NEWPAGE CORPORATION,1913,1913,N,LOW,Y,Y,Y,Y,7,60,407,1262,404,,NR,10,Y,MD DAM SAFETY,,,,,,,MD,,0,-79.0605,39.4722
VA00709,WHITAKERS DAM,,2013-03-12,,RT. 607,AMELIA,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,RALPH WHITAKER,1955,,N,,Y,Y,Y,Y,30,33,325,,,,NR,0,Y,DCR,,,,,,,VA,,0,-77.9966,37.2966
VA18329,WHITE DAM,,2013-03-12,TR-COPPAHAUNK SWAMP,,SUSSEX,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,J. F. WHITE,1947,,N,LOW,Y,Y,Y,Y,10,51,286,822,,,NR,0,Y,DCR,1240,,USDA NRCS,,,,VA,,0,-77.0366,37.0266
VA14329,WHITEHEAD DAM,,2013-03-12,TR-BANNISTER RIVER,,PITTSYLVANIA,VA,VA05,ROBERT HURT (R),R,PRIVATE,BETTY WHITEHEAD,,2007,N,LOW,N,N,N,N,26,62,,,,,NR,0,N,DCR,,,,,,,VA,,0,-79.4,36.775
VA08306,WHITT DAM,,2013-03-12,WINNS CREEK,,HALIFAX,VA,VA05,ROBERT HURT (R),R,PRIVATE,H. B. WHITT,,,N,LOW,Y,Y,Y,Y,22,59,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-79.065,36.5766
VA00713,WHITTINGTON DAM,,2013-03-12,HORSEPEN BRANCH,RT. 632,AMELIA,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,JUAN WHITTINGTON,1969,,N,,N,N,N,N,27,90,350,5409,,,NR,0,N,DCR,22785,,USDA NRCS,,,,VA,,0,-77.9283,37.435
VA11706,WHITTLES MILL DAM,,2013-03-12,MEHERRIN RIVER,ST RT 636,MECKLENBURG,VA,VA05,ROBERT HURT (R),R,NOT LISTED,,1900,,N,LOW,N,N,N,N,15,140,130,,,,NR,0,N,DCR,,,,,,,VA,,0,-78.17,36.7966
VA00336,WIEBOLDTS DAM,,2013-03-12,TRIB.- SO. FORK HARDWARE RIVER,,ALBEMARLE,VA,VA05,ROBERT HURT (R),R,PRIVATE,"STOLZ, JILL V.",,,N,LOW,Y,Y,Y,Y,31,55,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78.6966,37.9166
VA04938,WILCK DAM,,2013-03-12,,,CUMBERLAND,VA,VA05,ROBERT HURT (R),R,PRIVATE,JOE H. WILCK JR.,,,N,LOW,Y,Y,Y,Y,19,50,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78.345,37.3716
VA05305,WILCOX DAM,,2013-03-12,TR-LIEUTENANT RUN,PETERSBURG,DINWIDDIE,VA,VA03,ROBERT C. ???BOBBY??? SCOTT (D),D,LOCAL GOVERNMENT,CITY OF PETERSBURG,1910,,N,SIGNIFICANT,Y,Y,Y,Y,20,115,,,,,N,0,Y,DCR,,,,,,,VA,,0,-77.4066,37.2016
VA08712,WILDE LAKE DAM,,2013-03-12,,,HENRICO,VA,VA07,ERIC CANTOR (R),R,PRIVATE,WILDE LAKE ASSOCIATION,1980,,N,LOW,Y,Y,Y,Y,20,302,,,1.55,J. K. TIMMONS,Y,0,Y,DCR,,,,,,,VA,,0,-77.643,37.6308
VA03117,WILDWOOD DAM # 2,,2013-03-12,TR-BUFFALO CREEK,RT 623,CAMPBELL,VA,VA05,ROBERT HURT (R),R,PRIVATE,WILDWOOD AREA RECREATION ASSOCIATION,1973,,N,,Y,Y,Y,Y,26,46,240,663,110,,NR,0,Y,DCR,14720,,USDA NRCS,,,,VA,,0,-79.2666,37.3016
VA03116,WILDWOOD DAM # 3,,2013-03-12,TR-BUFFALO CREEK,RT 623,CAMPBELL,VA,VA05,ROBERT HURT (R),R,PRIVATE,WILDWOOD AREA RECREATION ASSOCIATION,1974,,N,,Y,Y,Y,Y,24,129,300,2540,2.78,,NR,0,Y,DCR,25431,,USDA NRCS,,,,VA,,0,-79.265,37.3016
VA07916,WILDWOOD VALLEY LAKE DAM,,2013-03-12,,,GREENE,VA,VA05,ROBERT HURT (R),R,NOT LISTED,WILDWOOD VALLEY PROPERTY OWNERS ASSOCIATION,,,N,LOW,Y,Y,Y,Y,22,80,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78.4333,38.2616
VA08334,WILLIAMS DAM,,2013-03-12,TR-LAWSONS CREEK,,HALIFAX,VA,VA05,ROBERT HURT (R),R,PRIVATE,JOHN H. ROBBINS,,,N,LOW,N,N,N,N,26,95,,,,,NR,0,N,DCR,,,,,,,VA,,0,-78.9466,36.6683
DE00064,WILLIAMS POND DAM,2012-05-03,2013-02-04,CLEAR BROOK,SEAFORD,SUSSEX,DE,DE00,JOHN C. CARNEY JR. (D),D,STATE,DELDOT,1956,,N,LOW,Y,Y,Y,Y,13.5,800,330,636,23.23,,N,1,Y,DNREC,,,,,,,DE,,0,-75.6055,38.6429
VA19914,WILLIAMSBURG COUNTRY CLUB DAM,,2013-03-12,,,YORK,VA,VA01,ROBERT J. WITTMAN (R),R,PRIVATE,CHARIS C LAPAS REVOCOR CORP.,,,N,LOW,Y,Y,Y,Y,24,167,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-76.6366,37.2433
VA04722,WILLIS DAM,,2013-03-12,TR-BALDS RUN,,CULPEPER,VA,VA07,ERIC CANTOR (R),R,PRIVATE,CHARLES L. HARLOW,1972,,N,LOW,Y,Y,Y,Y,18,60,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78,38.4966
VA14530,WILLIS DAM,,2013-03-12,HORSEPEN BRANCH,,POWHATAN,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,J.R. WILLIS JR.,1960,,N,,Y,Y,Y,Y,26,81,632,459,,,NR,0,Y,DCR,7280,,USDA NRCS,,,,VA,,0,-78.0583,37.595
VA04302,WILLOW LAKE DAM,,2013-03-12,MORGAN BRANCH,,CLARKE,VA,VA10,FRANK R. WOLF (R),R,PRIVATE,WILLOW LAKE HOA INC.,1965,,N,LOW,Y,Y,Y,Y,24.5,60,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-77.9233,39.0816
VA06146,WILLOW POND FARM DAM,2012-02-15,2013-03-12,WEST BRANCH THUMB RUN,NONE,FAUQUIER,VA,VA05,ROBERT HURT (R),R,PRIVATE,W. ALLEN AND SUSAN F. TAFT,1989,,N,LOW,Y,Y,Y,Y,30,130,900,,0.78,USDA(NRCS) AND CARLTON GOOD,Y,0,Y,DCR,,,,,,,VA,,0,-78.0016,38.8516
VA08326,WILSON DAM,,2013-03-12,TR-PERRIN CREEK,,HALIFAX,VA,VA05,ROBERT HURT (R),R,PRIVATE,WALLACE WILSON,,,N,LOW,Y,Y,Y,Y,24,97,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78.865,36.6766
VA14523,WINALLS DAM,,2013-03-08,MOHAWK CREEK,BEAUMONT STATE BOYS SCHOOL,POWHATAN,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,W.S. WINALL,1974,,N,,N,N,N,N,18,156,344,1629,,,NR,0,N,,4260,,USDA NRCS,,,,USDA NRCS,,0,-77.9171,37.6546
VA17504,WINDBOURNE DAM,,2013-03-12,WHITLEY BRANCH,ST RT 680,SOUTHAMPTON,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,J. R. HART & W. M. BROWNE,1856,,N,LOW,Y,Y,Y,Y,15,156,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-77.0216,36.5533
MD00326,WINDGATE SWM DAM 3,2009-01-30,2013-02-04,OFFSTREAM-WEEMS CREEK,WEST ANNAPOLIS,ANNE ARUNDEL,MD,MD03,JOHN P. SARBANES (D),D,PRIVATE,WINDGATE CONDOMINIUM BOARD OF DIRECTORS,1994,1994,N,SIGNIFICANT,Y,Y,Y,Y,23,7,213,270,0.02,LANDTECH/GTA,N,3,Y,MD DAM SAFETY,,,,,,,MD,,0,-76.5257,38.9948
VA00378,WINDSOR HILL DAM,,2013-03-12,TRIB.  IVY CREEK,,ALBEMARLE,VA,VA05,ROBERT HURT (R),R,PRIVATE,K.K. KNICKERBOCKER,1960,,N,LOW,Y,Y,Y,Y,30,198,250,,,,N,0,Y,DCR,,,,,,,VA,,0,-78.5601,38.048
VA07516,WINDSOR PARK LAKE DAM,,2013-03-08,FORK CREEK S BRANCH,INTERSTATE 64,GOOCHLAND,VA,VA07,ERIC CANTOR (R),R,PRIVATE,WINDSOR PARK LAND OWNERS,1970,,N,,N,N,N,N,21,155,464,376,,,NR,0,N,,19199,,USDA NRCS,,,,USDA NRCS,,0,-78.016,37.8693
VA14723,WINKELJOHN DAM,,2013-03-12,TR-BUFFALO CREEK,,PRINCE EDWARD,VA,VA05,ROBERT HURT (R),R,PRIVATE,JAMES MCKENNEY,,,N,LOW,Y,Y,Y,Y,18,133,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78.4783,37.2933
VA11713,WINKLE DAM,,2013-03-12,TR-LITTLE GENITO CREEK,,MECKLENBURG,VA,VA05,ROBERT HURT (R),R,PRIVATE,F.E. WATKINS EST.,1963,,N,LOW,N,N,N,N,26,63,460,,,,NR,0,N,DCR,,,USDA NRCS,,,,VA,,0,-78.0566,36.685
VA00918,WINTON COUNTRY CLUB DAM,,2013-03-12,TR-BUFFALO RIVER,ST RT 736,AMHERST,VA,VA06,BOB GOODLATTE (R),R,PRIVATE,WINTON COUNTRY CLUB,1969,,N,,Y,Y,Y,Y,26,90,605,182,,,NR,0,Y,DCR,11600,,USDA NRCS,,,,VA,,0,-79.0266,37.6316
VA05927,WOLF TRAP FARM POND DAM,,2013-03-12,,,FAIRFAX,VA,VA10,FRANK R. WOLF (R),R,FEDERAL,DOI NPS NCR WTFP,,,N,,Y,Y,Y,Y,7,50,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-77.265,38.94
VA14916,WOODYS DAM,,2013-03-12,TR-WARWICK SWAMP,,PRINCE GEORGE,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,MRS. F. W. BUTTERWORTH,,,N,LOW,Y,Y,Y,Y,10,108,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-77.3366,37.1333
VA10930,WOOLFOLK BROTHERS DAM #2,,2013-03-12,TRIB. BEAVER CREEK,,LOUISA,VA,VA07,ERIC CANTOR (R),R,NOT LISTED,COSBY LEE WOOLFOLK,1958,,N,,Y,Y,Y,Y,24,123,530,1288,,,NR,0,Y,DCR,76084,,USDA NRCS,,,,VA,,0,-77.994,37.9895
VA19915,WORMLEY POND DAM,1994-11-15,2013-03-12,WORMLEY CREEK,,YORK,VA,VA01,ROBERT J. WITTMAN (R),R,FEDERAL,NPS COLONIAL NATIONAL HISTORIC PARK,1930,,N,,Y,Y,Y,Y,11,108,210,,1.2,,Y,0,Y,DCR,,,,,,,VA,,0,-76.4916,37.2166
VA05713,WRIGHTS MILLPOND DAM,,2013-03-12,,,ESSEX,VA,VA01,ROBERT J. WITTMAN (R),R,PRIVATE,RUTH E. & J. A. KLINE,,,N,LOW,Y,Y,Y,Y,17,133,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-76.9533,37.8383
VA17714,WRIGHTS POND DAM,,2013-03-12,,,SPOTSYLVANIA,VA,VA07,ERIC CANTOR (R),R,PRIVATE,VALLEY PO ASSOC. INC.,,,N,LOW,Y,Y,Y,Y,7,58,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-77.6666,38.2183
VA09711,WYATTS DAM,,2013-03-12,,,KING AND QUEEN,VA,VA01,ROBERT J. WITTMAN (R),R,PRIVATE,DOROTHY M. WYATT AND CATHERINE T. MCNAMARA,,,N,LOW,Y,Y,Y,Y,10,55,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-76.775,37.7533
MD00029,WYE MILLS DAM,2012-06-05,2013-02-04,WYE EAST RIVER,WYE MILLS,QUEEN ANNE'S,MD,MD01,ANDY HARRIS (R),R,STATE,"MD DNR-PUBLIC LANDS, ENGINEERING & CONSTR-EASTERN",1682,1958,N,SIGNIFICANT,Y,Y,Y,Y,20,1224,832,4930,10.2,MD DNR-FISHERIES,Y,3,Y,MD DAM SAFETY,,,,,,,MD,,0,-76.0805,38.9425
VA06512,WYLLIES DAM,,2013-03-12,,,FLUVANNA,VA,VA05,ROBERT HURT (R),R,PRIVATE,"WYLLIE, M. R. J.",,,N,LOW,Y,Y,Y,Y,41,70,,,,,NR,0,Y,DCR,,,,,,,VA,,0,-78.3266,37.9466
VA08711,WYNDHAM LAKE DAM,,2013-03-12,TRIB. CHICKAHOMINY RIVER,,HENRICO,VA,VA07,ERIC CANTOR (R),R,LOCAL GOVERNMENT,HENRICO COUNTY,,,N,LOW,Y,Y,Y,Y,17,142,800,,,,N,0,Y,DCR,,,,,,,VA,,0,-77.6066,37.6983
VA14526,YATES DAM,,2013-03-12,BRANCH CREEK,RT.615,POWHATAN,VA,VA04,J. RANDY FORBES (R),R,PRIVATE,JOHN L. LEWIS III,1977,,N,,Y,Y,Y,Y,15,93,800,3988,,,NR,0,Y,DCR,13718,,USDA NRCS,,,,VA,,0,-77.9055,37.5456
MD00294,YORK BLDG PRODUCTS SETTLING POND 10,2012-10-18,2013-02-04,OFFSTREAM-STONEY RUN,,CECIL,MD,MD01,ANDY HARRIS (R),R,PRIVATE,"YORK BUILDING PRODUCTS CO, INC.",1991,1991,N,SIGNIFICANT,Y,Y,Y,Y,48,600,3100,1,0.1,GEO-TECHNOLOGY ASSOCIATES GTA,Y,3,Y,MD DAM SAFETY,,,,,,,MD,,0,-76.0081,39.6189
